Subregion,FlowName,Emission_factor,Compartment,Unit,Year
NEWE,Chromium(III),1.849387981331577e-06,air,kg,2016
NEWE,Chromium(VI),5.781504784305625e-07,air,kg,2016
NEWE,Chrysene,2.839676523733413e-09,air,kg,2016
NEWE,Cobalt,6.231234389671947e-07,air,kg,2016
NEWE,Cresol,0.0001950636154162931,air,kg,2016
NEWE,Cumene,3.06222856799464e-08,air,kg,2016
NEWE,Cyanide,1.4432821237765924e-05,air,kg,2016
NEWE,Di(2-ethylhexyl) phthalate,4.2609140934841816e-07,air,kg,2016
NEWE,"Dibenz[a,h]anthracene",6.260898515899922e-10,air,kg,2016
NEWE,Dibutyl phthalate,2.9256125142533573e-13,air,kg,2016
NEWE,Dimethyl sulfate,2.7648946100594724e-07,air,kg,2016
NEWE,Dioxins,9.896942217314866e-11,air,kg,2016
NEWE,Ethylbenzene,4.6610029213484566e-05,air,kg,2016
NEWE,Ethylene dibromide,1.0353812205584292e-08,air,kg,2016
NEWE,Fluoranthene,8.53382474463408e-09,air,kg,2016
NEWE,Fluorene,1.3013605687039161e-07,air,kg,2016
NEWE,Formaldehyde,0.0010585288511010325,air,kg,2016
NEWE,Formaldehyde,1.976267773161146e-06,water,kg,2016
NEWE,Glycol ethers,3.066905174947173e-08,air,kg,2016
NEWE,"Glycol ethers, subset",2.0828714289748176e-07,air,kg,2016
NEWE,"HYDRAZINE (R,T)",1.1261350699714335e-05,waste,kg,2016
NEWE,Heat,9604.07379951265,input,MJ,2016
NEWE,Hexane,7.257861192262188e-05,air,kg,2016
NEWE,Hydrochloric acid,0.0024552848537428766,air,kg,2016
NEWE,Hydrofluoric acid,0.00040143605986842285,air,kg,2016
NEWE,Hydrogen sulfide,0.00029788833563699455,air,kg,2016
NEWE,Hydrogen sulfide,2.2878784593857253e-06,water,kg,2016
NEWE,IGNITABLE WASTE,5.011814028566687e-05,waste,kg,2016
NEWE,"Indeno[1,2,3-cd]pyrene",4.919797487246975e-09,air,kg,2016
NEWE,Isophorone,3.344276357945663e-06,air,kg,2016
NEWE,LAB PACKS/NO ACUTE,2.955001312187262e-06,waste,kg,2016
NEWE,LEAD,5.946944583524696e-05,waste,kg,2016
NEWE,Lead,7.948888848842957e-06,air,kg,2016
NEWE,Lead compounds,7.523264200517484e-06,air,kg,2016
NEWE,Lead compounds,1.0348303657491406e-05,ground,kg,2016
NEWE,Lead compounds,1.0738824478293292e-05,water,kg,2016
NEWE,MERCURY,7.7336558693701e-05,waste,kg,2016
NEWE,"METHANE, DICHLORO- (OR) METHYLENE CHLORIDE",2.00625780929096e-06,waste,kg,2016
NEWE,Manganese,0.0001009417843726318,air,kg,2016
NEWE,Manganese compounds,8.863388756722194e-05,air,kg,2016
NEWE,Manganese compounds,3.129784931314806e-05,ground,kg,2016
NEWE,Manganese compounds,0.003424485899645784,water,kg,2016
NEWE,Mercury,7.908974689258354e-07,air,kg,2016
NEWE,Mercury compounds,3.200454122215687e-07,air,kg,2016
NEWE,Mercury compounds,1.8585889054625543e-07,ground,kg,2016
NEWE,Mercury compounds,1.041435714487409e-08,water,kg,2016
NEWE,Methane,0.03864421622163391,air,kg,2016
NEWE,Methanol,0.0026127484005696554,air,kg,2016
NEWE,Methanol,0.003075782963397711,water,kg,2016
NEWE,Methyl bromide,2.22113501864444e-06,air,kg,2016
NEWE,Methyl hydrazine,9.810709940028027e-07,air,kg,2016
NEWE,Methyl isobutyl ketone,3.288312767790952e-07,air,kg,2016
NEWE,Methyl methacrylate,1.1529605514523729e-07,air,kg,2016
NEWE,Methyl tert-butyl ether,2.2722412821364096e-07,air,kg,2016
NEWE,Methylene chloride,3.1234267020683565e-05,air,kg,2016
NEWE,NONHALOGEN. SOLVENT,2.743047277715431e-06,waste,kg,2016
NEWE,Naphthalene,1.7813403769039454e-05,air,kg,2016
NEWE,Nickel,7.117908783122351e-06,air,kg,2016
NEWE,Nitrogen dioxide,0.0002958825789194187,air,kg,2016
NEWE,Nitrogen oxides,0.1693985511060522,air,kg,2016
NEWE,Nitrous oxide,0.005075416071857351,air,kg,2016
NEWE,OTH INORGANIC SOLIDS,0.002161602902953508,waste,kg,2016
NEWE,OTH ORGANIC LIQUID,0.00035608487395160607,waste,kg,2016
NEWE,OTH ORGANIC SOLIDS,5.04660717924985e-08,waste,kg,2016
NEWE,OTHER AQUEOUS WST,0.000889688280535073,waste,kg,2016
NEWE,"PAH/POM, unspecified",1.513950598820552e-08,air,kg,2016
NEWE,PAINT THINNER,1.2928917358774848e-06,waste,kg,2016
NEWE,"PAINT, INK, ETC.",1.8939977546220823e-06,waste,kg,2016
NEWE,PHENOL,1.0518831831448482e-07,waste,kg,2016
NEWE,"Particulate matter, ≤ 10μm",0.01743587136993218,air,kg,2016
NEWE,"Particulate matter, ≤ 2.5μm",0.016198205937487935,air,kg,2016
NEWE,Pentachlorophenol,5.7237962890725314e-09,air,kg,2016
NEWE,Perylene,1.8942649609967833e-11,air,kg,2016
NEWE,Phenanthrene,2.6904294650929447e-07,air,kg,2016
NEWE,Phenol,0.00013347527017564564,air,kg,2016
NEWE,Phosphorus,2.5998951838840477e-06,air,kg,2016
NEWE,Polycyclic aromatic hydrocarbons,8.130685895920151e-09,air,kg,2016
NEWE,Propionaldehyde,9.015656761464756e-06,air,kg,2016
NEWE,Propylene oxide,3.220964770747521e-05,air,kg,2016
NEWE,Pyrene,1.3942390380470847e-07,air,kg,2016
NEWE,REACTIVE WASTE,1.2251702971311384e-06,waste,kg,2016
NEWE,SILVER,8.846763187721123e-08,waste,kg,2016
NEWE,SOLID THERMAL RES.,0.0006225988891020184,waste,kg,2016
NEWE,SPENT FILTERS,0.0005981878819628701,waste,kg,2016
NEWE,Selenium,7.496365363071249e-06,air,kg,2016
NEWE,Steam,562.7875373307064,output,MJ,2016
NEWE,Styrene,0.0001490636582655549,air,kg,2016
NEWE,Sulfur dioxide,0.05610418494746062,air,kg,2016
NEWE,Sulfuric acid,0.0025715923404438586,air,kg,2016
NEWE,TETRACHLOROETHYLENE,6.158368987479243e-05,waste,kg,2016
NEWE,"THE FOLLOWING SPENT HALOGENATED SOLVENTS: TETRACHLOROETHYLENE, METHYLENE CHLORIDE, TRICHLOROETHYLENE, 1,1,1-TRICHLOROETHANE, CHLOROBENZENE, 1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, ORTHO-DICHLOROBENZENE, TRICHLOROFLUOROMETHANE, AND 1,1,2, TRICHLOROETHANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE HALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",5.765549127217331e-07,waste,kg,2016
NEWE,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: XYLENE, ACETONE, ETHYL ACETATE, ETHYL BENZENE, ETHYL ETHER, METHYL ISOBUTYL KETONE, N-BUTYL ALCOHOL, CYCLOHEXANONE, AND METHANOL; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONLY THE ABOVE SPENT NONHALOGENATED SOLVENTS; AND ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS, AND A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THOSE SOLVENTS LISTED IN F001, F002, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",9.208026381634834e-05,waste,kg,2016
NEWE,Tetrachloroethylene,4.923245088229304e-06,air,kg,2016
NEWE,Toluene,0.0002596174309218103,air,kg,2016
NEWE,Tribromomethane,2.2513415416064947e-07,air,kg,2016
NEWE,Trichloroethylene,3.0259037688649915e-06,air,kg,2016
NEWE,Vinyl acetate,4.382765466292951e-08,air,kg,2016
NEWE,Vinyl chloride,2.1566742944649895e-06,air,kg,2016
NEWE,Volatile organic compounds,0.01058016503354917,air,kg,2016
NEWE,Xylene,8.869098442734886e-05,air,kg,2016
NEWE,o-Xylene,8.808386361058472e-07,air,kg,2016
NEWE,p-Dichlorobenzene,3.616324016448404e-08,air,kg,2016
NEWE,p-Nitrophenol,1.2300421824654436e-08,air,kg,2016
NWPP,"1,1,1-Trichloroethane",1.3877281069128018e-06,air,kg,2016
NWPP,"1,1,2,2-Tetrachloroethane",9.789699142276545e-07,air,kg,2016
NWPP,"1,1,2-Trichloroethane",1.7412882819368668e-07,air,kg,2016
NWPP,"1,1-Dichloroethane",1.2227079776878911e-06,air,kg,2016
NWPP,"1,1-Dichloroethylene",1.0191465180947265e-07,air,kg,2016
NWPP,"1,2,4-Trichlorobenzene",1.4604353332373722e-07,air,kg,2016
NWPP,"1,2,4-Trimethylbenzene",2.5838471280353507e-08,air,kg,2016
NWPP,"1,2-Dibromo-3-chloropropane",1.8266675783415128e-08,air,kg,2016
NWPP,"1,2-Dichloroethane",3.4170299681162353e-06,air,kg,2016
NWPP,"1,2-Dichloropropane",7.928183163102208e-07,air,kg,2016
NWPP,"1,3-Butadiene",2.640098100675355e-07,air,kg,2016
NWPP,1-Methylnaphthalene,2.2864018501497663e-08,air,kg,2016
NWPP,"2,2,4-Trimethylpentane",5.716004625374416e-09,air,kg,2016
NWPP,"2,4-Dinitrophenol",3.736424159637696e-09,air,kg,2016
NWPP,"2,4-Dinitrotoluene",6.253285985715095e-08,air,kg,2016
NWPP,2-Chloroacetophenone,4.500204077839771e-07,air,kg,2016
NWPP,2-Methylnaphthalene,1.9436802499015618e-08,air,kg,2016
NWPP,3-Methylcholanthrene,1.756132817113642e-11,air,kg,2016
NWPP,5-Methylchrysene,4.154263945127396e-10,air,kg,2016
NWPP,"7,12-Dimethylbenz[a]anthracene",1.5576134551790565e-10,air,kg,2016
NWPP,Acenaphthene,1.727574291897557e-08,air,kg,2016
NWPP,Acenaphthylene,3.902202275831589e-08,air,kg,2016
NWPP,Acetaldehyde,0.0004168065701455312,air,kg,2016
NWPP,Acetaldehyde,0.00027603728078369585,water,kg,2016
NWPP,Acetophenone,1.0128024403943123e-06,air,kg,2016
NWPP,Acrolein,2.999320337770031e-05,air,kg,2016
NWPP,Acrylonitrile,1.765587641341057e-06,air,kg,2016
NWPP,Allyl chloride,3.6398542151454505e-06,air,kg,2016
NWPP,Ammonia,0.0025838656319039015,air,kg,2016
NWPP,Ammonia,7.729073148210093e-08,ground,kg,2016
NWPP,Ammonia,0.0004454237845564584,water,kg,2016
NWPP,Anthracene,1.1896193236198203e-08,air,kg,2016
NWPP,Antimony,9.87104424117315e-07,air,kg,2016
NWPP,Antimony compounds,3.0107436100585826e-07,air,kg,2016
NWPP,Antimony compounds,1.613219337329897e-09,ground,kg,2016
NWPP,Arsenic,2.787137982046434e-06,air,kg,2016
NWPP,Arsenic compounds,6.448383702140397e-07,air,kg,2016
NWPP,BENZENE,8.31418854599915e-06,waste,kg,2016
NWPP,Barium compounds,0.0002195971231292632,air,kg,2016
NWPP,Barium compounds,0.0012868643913409822,ground,kg,2016
NWPP,Barium compounds,6.133828399596962e-06,water,kg,2016
NWPP,Benz[a]anthracene,2.733811151426678e-09,air,kg,2016
NWPP,Benzene,7.16571645941133e-05,air,kg,2016
NWPP,Benzo(b)fluoranthene,1.3253778012068345e-09,air,kg,2016
NWPP,Benzo[a]pyrene,2.1576500442725414e-09,air,kg,2016
NWPP,Benzo[e]pyrene,2.920870666474744e-11,air,kg,2016
NWPP,Benzo[ghi]perylene,2.0848688591800705e-08,air,kg,2016
NWPP,Benzo[k]fluoranthene,9.553652650124384e-10,air,kg,2016
NWPP,Benzyl chloride,4.538534888278279e-05,air,kg,2016
NWPP,Beryllium,1.3095215891705108e-07,air,kg,2016
NWPP,Beryllium compounds,3.235425969018178e-08,air,kg,2016
NWPP,Biphenyl,1.1012084187505901e-07,air,kg,2016
NWPP,CHROMIUM,2.398526260663126e-05,waste,kg,2016
NWPP,COMPRESSED GAS,4.830670717631308e-06,waste,kg,2016
NWPP,CORROSIVE WASTE,0.0005825792974798902,waste,kg,2016
NWPP,Cadmium,4.708346244797405e-07,air,kg,2016
NWPP,Carbon dioxide,295.2668634967251,air,kg,2016
NWPP,Carbon disulfide,8.036257675121895e-06,air,kg,2016
NWPP,Carbon monoxide,0.16875523468427245,air,kg,2016
NWPP,Carbon tetrachloride,9.387933103605823e-07,air,kg,2016
NWPP,Carbonyl sulfide,1.5534953495267842e-07,air,kg,2016
NWPP,Catechol,2.8544807437490207e-06,water,kg,2016
NWPP,Chlorine,3.040128794897987e-05,air,kg,2016
NWPP,Chlorine dioxide,0.00024482624677597646,air,kg,2016
NWPP,Chlorobenzene,2.565697352734378e-06,air,kg,2016
NWPP,Chloroethane,3.1198561659837556e-06,air,kg,2016
NWPP,Chloroform,4.687425512102952e-06,air,kg,2016
NWPP,Chloromethane,3.494863752698562e-05,air,kg,2016
NWPP,Chromium compounds,2.6737200716191887e-06,air,kg,2016
NWPP,Chromium compounds,8.762611999424232e-07,water,kg,2016
NWPP,Chromium(III),6.984962293374123e-06,air,kg,2016
NWPP,Chromium(VI),1.445454342875876e-06,air,kg,2016
NWPP,Chrysene,2.9039675284388747e-09,air,kg,2016
NWPP,Cobalt,9.256068781903677e-07,air,kg,2016
NWPP,Cobalt compounds,8.066096686649486e-08,air,kg,2016
NWPP,Copper compounds,4.808202481735347e-06,air,kg,2016
NWPP,Copper compounds,5.214046226724066e-05,ground,kg,2016
NWPP,Copper compounds,7.594263732834335e-08,water,kg,2016
NWPP,Cresol,0.00012119576790345828,air,kg,2016
NWPP,Cumene,3.446399687317045e-07,air,kg,2016
NWPP,Cyanide,0.00016048255744227088,air,kg,2016
NWPP,"DICHLORODIFLUOROMETHANE (OR) METHANE, DICHLORODIFLUORO-",1.100943558902019e-05,waste,kg,2016
NWPP,DRIED PAINT,5.1900266128476875e-06,waste,kg,2016
NWPP,Di(2-ethylhexyl) phthalate,4.621142177446529e-06,air,kg,2016
NWPP,"Dibenz[a,h]anthracene",1.1682100913842922e-11,air,kg,2016
NWPP,Dibenzofuran,2.8984024305787844e-07,air,kg,2016
NWPP,Dimethyl sulfate,3.0706967084118147e-06,air,kg,2016
NWPP,Dioxins,1.332467393506283e-10,air,kg,2016
NWPP,"ETHENE, TETRACHLORO- (OR) TETRACHLOROETHYLENE",2.1861593526768664e-07,waste,kg,2016
NWPP,Ethylbenzene,1.7869181861295728e-05,air,kg,2016
NWPP,Ethylene dibromide,3.2547435905832515e-07,air,kg,2016
NWPP,Fluoranthene,2.146738758279502e-08,air,kg,2016
NWPP,Fluorene,3.155034910536881e-08,air,kg,2016
NWPP,Formaldehyde,0.000301226938672089,air,kg,2016
NWPP,Formaldehyde,0.0002094119096872814,water,kg,2016
NWPP,Formic acid,6.267550203263232e-08,air,kg,2016
NWPP,Formic acid,6.587248832434813e-06,water,kg,2016
NWPP,HALOGENATED SOLVENT,3.347767148497976e-07,waste,kg,2016
NWPP,Heat,9881.322419442595,input,MJ,2016
NWPP,Hexachlorobenzene,1.8266675783415128e-08,air,kg,2016
NWPP,Hexane,0.00018824913307422507,air,kg,2016
NWPP,Hydrochloric acid,0.0013776997420733156,air,kg,2016
NWPP,Hydrofluoric acid,0.0004755374006709076,air,kg,2016
NWPP,Hydrogen sulfide,0.0009551893020455267,air,kg,2016
NWPP,Hydrogen sulfide,0.00013158822093260823,water,kg,2016
NWPP,IGNITABLE WASTE,1.9096489729916716e-05,waste,kg,2016
NWPP,"INDENO[1,2,3-CD]PYRENE",1.8220585365164847e-05,waste,kg,2016
NWPP,"Indeno[1,2,3-cd]pyrene",1.8631521082185634e-09,air,kg,2016
NWPP,Isophorone,3.436821069666822e-05,air,kg,2016
NWPP,LAB PACKS/NO ACUTE,4.4936471791919137e-07,waste,kg,2016
NWPP,LEAD,0.0011813381677556174,waste,kg,2016
NWPP,Lead,1.6181962291352406e-05,air,kg,2016
NWPP,Lead compounds,6.966167912709622e-06,air,kg,2016
NWPP,Lead compounds,1.0470197927517161e-05,ground,kg,2016
NWPP,Lead compounds,5.743816611352644e-05,water,kg,2016
NWPP,MERCURY,5.552583780735596e-05,waste,kg,2016
NWPP,"METAL SCALE, ETC.",4.875607189423227e-06,waste,kg,2016
NWPP,"METHANE, DIBROMO- (OR) METHYLENE BROMIDE",1.835654872699897e-07,waste,kg,2016
NWPP,METHANOL (I) (OR) METHYL ALCOHOL (I),4.1116871689606016e-07,waste,kg,2016
NWPP,Manganese,0.00010002325660326514,air,kg,2016
NWPP,Manganese compounds,5.5496269324465506e-05,air,kg,2016
NWPP,Manganese compounds,0.00012482026237877275,ground,kg,2016
NWPP,Manganese compounds,0.002392279991983551,water,kg,2016
NWPP,Mercury,9.284942965159117e-07,air,kg,2016
NWPP,Mercury compounds,7.943994079828996e-07,air,kg,2016
NWPP,Mercury compounds,3.7971318664171673e-07,ground,kg,2016
NWPP,Mercury compounds,6.028956422534196e-08,water,kg,2016
NWPP,Methane,0.027421202927902847,air,kg,2016
NWPP,Methanol,0.004444296101238618,air,kg,2016
NWPP,Methanol,0.0007904703821880278,water,kg,2016
NWPP,Methyl bromide,1.0577651632601588e-05,air,kg,2016
NWPP,Methyl hydrazine,1.0787401828546305e-05,air,kg,2016
NWPP,Methyl iodide,2.9208706664747443e-07,air,kg,2016
NWPP,Methyl isobutyl ketone,1.4404319834312434e-06,air,kg,2016
NWPP,Methyl methacrylate,1.4193635557937037e-06,air,kg,2016
NWPP,Methyl tert-butyl ether,2.2252342722328423e-06,air,kg,2016
NWPP,Methylchrysene,1.460435333237372e-11,air,kg,2016
NWPP,Methylene chloride,0.0002709172586160276,air,kg,2016
NWPP,NONHALOGEN. SOLVENT,2.2266021772895935e-06,waste,kg,2016
NWPP,Naphthalene,4.840052372076219e-06,air,kg,2016
NWPP,Nickel,4.8793977777497725e-06,air,kg,2016
NWPP,Nickel compounds,2.3816330049717146e-06,air,kg,2016
NWPP,Nickel compounds,9.998364973702008e-08,ground,kg,2016
NWPP,Nickel compounds,1.8985659332085837e-08,water,kg,2016
NWPP,Nitrate compounds,0.002491584558319161,water,kg,2016
NWPP,Nitrogen dioxide,0.0051719917884185205,air,kg,2016
NWPP,Nitrogen oxides,0.30283235275408166,air,kg,2016
NWPP,Nitrous oxide,0.004247392250062359,air,kg,2016
NWPP,OILY SLUDGE,0.00021261647618086915,waste,kg,2016
NWPP,OTH INORGANIC SOLIDS,7.951260820819505e-06,waste,kg,2016
NWPP,OTH ORGANIC LIQUID,8.974649771826543e-06,waste,kg,2016
NWPP,OTHER AQUEOUS WST,7.032557835435346e-07,waste,kg,2016
NWPP,"PAH/POM, unspecified",3.276046084614024e-07,air,kg,2016
NWPP,PAINT THINNER,8.235388889350115e-05,waste,kg,2016
NWPP,"PAINT, INK SLUDGE",3.7254988018261104e-05,waste,kg,2016
NWPP,"PAINT, INK, ETC.",0.00016382227757518296,waste,kg,2016
NWPP,"Particulate matter, ≤ 10μm",0.04214793642948332,air,kg,2016
NWPP,"Particulate matter, ≤ 2.5μm",0.031074940289839075,air,kg,2016
NWPP,Pentachlorophenol,1.0686976628641153e-09,air,kg,2016
NWPP,Phenanthrene,8.715012244113026e-08,air,kg,2016
NWPP,Phenol,0.00014900670995808595,air,kg,2016
NWPP,Phenol,6.267550203263232e-07,water,kg,2016
NWPP,Phosphorus,1.2093157763988672e-08,air,kg,2016
NWPP,Polychlorinated biphenyls,1.204297444023433e-10,air,kg,2016
NWPP,Polycyclic aromatic hydrocarbons,2.1687013714662506e-06,air,kg,2016
NWPP,Propionaldehyde,2.0070503953769035e-05,air,kg,2016
NWPP,Propylene oxide,5.228251192039741e-06,air,kg,2016
NWPP,Pyrene,1.73648717395829e-08,air,kg,2016
NWPP,REACTIVE WASTE,2.4738566641079133e-07,waste,kg,2016
NWPP,SILVER,3.9094730458969653e-08,waste,kg,2016
NWPP,SOLVENT MIXTURE,2.807216484956529e-05,waste,kg,2016
NWPP,SPENT FILTERS,9.890203595290283e-05,waste,kg,2016
NWPP,Selenium,1.1849675288569539e-05,air,kg,2016
NWPP,Selenium compounds,2.145716528064139e-06,air,kg,2016
NWPP,Steam,456.23552253354586,output,MJ,2016
NWPP,Styrene,8.14676484446491e-06,air,kg,2016
NWPP,Sulfur dioxide,0.19976890056590843,air,kg,2016
NWPP,Sulfuric acid,0.0005837144331885175,air,kg,2016
NWPP,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: TOLUENE, METHYL ETHYL KETONE, CARBON DISULFIDE, ISOBUTANOL, PYRIDINE, BENZENE, 2-ETHOXYETHANOL, AND 2-NITROPROPANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F002, OR F004; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",3.1230847895383805e-06,waste,kg,2016
NWPP,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: XYLENE, ACETONE, ETHYL ACETATE, ETHYL BENZENE, ETHYL ETHER, METHYL ISOBUTYL KETONE, N-BUTYL ALCOHOL, CYCLOHEXANONE, AND METHANOL; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONLY THE ABOVE SPENT NONHALOGENATED SOLVENTS; AND ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS, AND A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THOSE SOLVENTS LISTED IN F001, F002, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",1.8314623029519415e-05,waste,kg,2016
NWPP,Tetrachloroethylene,6.605355854218413e-06,air,kg,2016
NWPP,Thallium compounds,1.8401485198790888e-06,air,kg,2016
NWPP,Toluene,7.503127757395493e-05,air,kg,2016
NWPP,Tribromomethane,2.5074840162751465e-06,air,kg,2016
NWPP,Trichloroethylene,2.572056828126932e-06,air,kg,2016
NWPP,Vanadium compounds,6.223701343180801e-06,air,kg,2016
NWPP,Vanadium compounds,4.190618081663107e-05,ground,kg,2016
NWPP,Vanadium compounds,2.763593015203027e-07,water,kg,2016
NWPP,Vinyl acetate,4.919903044115858e-07,air,kg,2016
NWPP,Vinyl chloride,3.1744845167994737e-06,air,kg,2016
NWPP,Volatile organic compounds,0.022654222950448742,air,kg,2016
NWPP,WASTE OIL,0.00010912003108460364,waste,kg,2016
NWPP,Xylene,2.7768519711347822e-05,air,kg,2016
NWPP,Zinc,2.808529486994946e-08,air,kg,2016
NWPP,Zinc compounds,1.646045223322567e-05,air,kg,2016
NWPP,Zinc compounds,4.18915764632987e-05,ground,kg,2016
NWPP,Zinc compounds,5.383991110748418e-05,water,kg,2016
NWPP,m-Xylene,2.6076318621542785e-08,air,kg,2016
NWPP,o-Xylene,7.693594513464824e-07,air,kg,2016
NWPP,p-Dichlorobenzene,2.8988989784520035e-07,air,kg,2016
NWPP,p-Nitrophenol,6.039882781349824e-09,air,kg,2016
NYCW,"1,1,1-Trichloroethane",2.2042843212540165e-08,air,kg,2016
NYCW,"1,2,4-Trimethylbenzene",7.265147129790369e-05,air,kg,2016
NYCW,"1,3-Butadiene",8.681478698142762e-07,air,kg,2016
NYCW,2-Methylnaphthalene,1.5969136285702968e-08,air,kg,2016
NYCW,3-Methylcholanthrene,1.2009166212158807e-09,air,kg,2016
NYCW,"7,12-Dimethylbenz[a]anthracene",1.0646238043235246e-08,air,kg,2016
NYCW,ASH,0.0005387881096587812,waste,kg,2016
NYCW,Acenaphthene,3.1863930293047347e-09,air,kg,2016
NYCW,Acenaphthylene,4.3494641148603324e-10,air,kg,2016
NYCW,Acetaldehyde,6.961285584123956e-05,air,kg,2016
NYCW,Acrolein,1.092818063268036e-05,air,kg,2016
NYCW,Ammonia,0.007492183879135299,air,kg,2016
NYCW,Anthracene,1.7266994900563581e-09,air,kg,2016
NYCW,Antimony,6.552684706826801e-06,air,kg,2016
NYCW,Arsenic,3.410206599656897e-07,air,kg,2016
NYCW,Benz[a]anthracene,8.238355452096325e-08,air,kg,2016
NYCW,Benzene,2.2464611176203133e-05,air,kg,2016
NYCW,Benzo(b)fluoranthene,1.201314023685694e-09,air,kg,2016
NYCW,Benzo[a]pyrene,8.115678679236925e-10,air,kg,2016
NYCW,Benzo[ghi]perylene,1.0125990701541517e-09,air,kg,2016
NYCW,Benzo[k]fluoranthene,4.3494641148603324e-10,air,kg,2016
NYCW,Beryllium,1.3157898712002436e-08,air,kg,2016
NYCW,CHROMIUM,0.015201474669710465,waste,kg,2016
NYCW,CONT. DEBRIS,4.7246738077821035e-08,waste,kg,2016
NYCW,CORROSIVE WASTE,0.0001442696131417634,waste,kg,2016
NYCW,Cadmium,1.0285151359771693e-06,air,kg,2016
NYCW,Carbon dioxide,272.90345610704776,air,kg,2016
NYCW,Carbon monoxide,0.05989195771413534,air,kg,2016
NYCW,Chromium(III),1.3818308535227352e-06,air,kg,2016
NYCW,Chromium(VI),8.360414043336013e-08,air,kg,2016
NYCW,Chrysene,1.4278652554965708e-09,air,kg,2016
NYCW,Cobalt,8.82353988036306e-07,air,kg,2016
NYCW,"Dibenz[a,h]anthracene",2.895334210189345e-10,air,kg,2016
NYCW,ELECTRICAL DEVICES,4.046932849613582e-06,waste,kg,2016
NYCW,Ethylbenzene,5.853084635274835e-05,air,kg,2016
NYCW,Ethylene oxide,2.585119830526201e-10,air,kg,2016
NYCW,Fluoranthene,3.483593498155289e-08,air,kg,2016
NYCW,Fluorene,2.470302795403113e-09,air,kg,2016
NYCW,Formaldehyde,0.0007077218456371623,air,kg,2016
NYCW,Heat,9116.583333969034,input,MJ,2016
NYCW,Hexane,0.0008778922404381576,air,kg,2016
NYCW,Hydrochloric acid,1.4993695017051964e-06,air,kg,2016
NYCW,Hydrofluoric acid,1.6092370945025603e-07,air,kg,2016
NYCW,IGNITABLE WASTE,8.533623557434735e-05,waste,kg,2016
NYCW,"Indeno[1,2,3-cd]pyrene",1.4013958755715988e-09,air,kg,2016
